1789496406.311357	configure	pid=96547 argv=/Users/davidliu/Documents/TradingAgents-AShare/.venv310/lib/python3.10/site-packages/pytest/__main__.py -q -p no:randomly -p dav990_probe tests/test_api_smoke.py tests/test_evidence_relations.py tests/test_evidence_summary.py tests/test_evidence_verifier_fairness.py tests/test_expectation_revision_contract.py tests/test_financial_announce_cutoff.py tests/test_financial_as_of.py tests/test_financial_period_compliance.py tests/test_financial_period_kind.py tests/test_frozen_trade_date_isolation.py tests/test_fund_flow_dispute_tie.py tests/test_fund_flow_evidence.py tests/test_fund_flow_lg_credibility.py tests/test_fund_flow_scale_collector.py tests/test_fund_flow_scale_consumption.py tests/test_fund_flow_scale_metrics.py tests/test_fundamentals_analyst.py tests/test_game_theory_integration.py::test_rt7_single_and_dual_horizon_isolation
1789496493.136588	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5e01\u79cd (CNY)-True]
1789496493.136728	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5e01\u79cd\uff08RMB\uff09-True]
1789496493.137367	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5e01\u79cd\uff08RMB\uff09-True]
1789496493.137497	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5e01\u79cd [CNY]-True]
1789496493.138117	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5e01\u79cd [CNY]-True]
1789496493.138238	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5355\u4f4d(\u5143)-True]
1789496493.139262	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5355\u4f4d(\u5143)-True]
1789496493.139396	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5355\u4f4d\u3010\u5143\u3011-True]
1789496493.140024	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5355\u4f4d\u3010\u5143\u3011-True]
1789496493.140148	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u62a5\u8868\u5e01\u79cd\uff08CNY\uff09-True]
1789496493.140770	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u62a5\u8868\u5e01\u79cd\uff08CNY\uff09-True]
1789496493.140907	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u4f1a\u8ba1\u53e3\u5f84\uff08\u5408\u5e76\uff09-True]
1789496493.141557	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u4f1a\u8ba1\u53e3\u5f84\uff08\u5408\u5e76\uff09-True]
1789496493.141679	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u4f1a\u8ba1\u53e3\u5f84(\u5408\u5e76)-True]
1789496493.142364	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u4f1a\u8ba1\u53e3\u5f84(\u5408\u5e76)-True]
1789496493.142493	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u5355\u4f4d-False]
1789496493.143122	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u5355\u4f4d-False]
1789496493.143261	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u5355\u4f4d\uff1a\u5143-False]
1789496493.143893	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u5355\u4f4d\uff1a\u5143-False]
1789496493.144016	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u5355\u4f4d(\u5143)-False]
1789496493.144644	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u5355\u4f4d(\u5143)-False]
1789496493.144783	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5904\u7f6e\u5b50\u516c\u53f8\u53ca\u5176\u4ed6\u8425\u4e1a\u5355\u4f4d\u6536\u5230\u7684\u73b0\u91d1\u51c0\u989d-False]
1789496493.145488	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u5904\u7f6e\u5b50\u516c\u53f8\u53ca\u5176\u4ed6\u8425\u4e1a\u5355\u4f4d\u6536\u5230\u7684\u73b0\u91d1\u51c0\u989d-False]
1789496493.145620	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u6309\u5e01\u79cd\u6298\u7b97\u91d1\u989d-False]
1789496493.146244	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u6309\u5e01\u79cd\u6298\u7b97\u91d1\u989d-False]
1789496493.146376	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u6536\u5165-False]
1789496493.147011	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u6536\u5165-False]
1789496493.147147	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u6536\u5165(\u5143)-False]
1789496493.147799	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u8425\u4e1a\u6536\u5165(\u5143)-False]
1789496493.147924	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u51c0\u5229\u6da6-False]
1789496493.148628	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u51c0\u5229\u6da6-False]
1789496493.148762	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u6bcf\u80a1\u6536\u76ca-False]
1789496493.149408	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[\u6bcf\u80a1\u6536\u76ca-False]
1789496493.149545	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[-False]
1789496493.150191	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[-False]
1789496493.150318	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[None-False]
1789496493.150947	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[None-False]
1789496493.151076	START	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[123-False]
1789496493.151789	FINISH	tests/test_financial_period_kind.py::test_is_scope_comparison_column_annotated_and_amount_isolation[123-False]
1789496493.151913	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5355\u4f4d\uff1a\u5143-\u5143-\u4e07\u5143]
1789496493.152836	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5355\u4f4d\uff1a\u5143-\u5143-\u4e07\u5143]
1789496493.152979	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5355\u4f4d:\u5143-\u5143-\u4e07\u5143]
1789496493.153878	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5355\u4f4d:\u5143-\u5143-\u4e07\u5143]
1789496493.154016	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5355\u4f4d : \u5143-\u5143-\u4e07\u5143]
1789496493.154935	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5355\u4f4d : \u5143-\u5143-\u4e07\u5143]
1789496493.155078	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd\uff08CNY\uff09-CNY-USD]
1789496493.156068	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd\uff08CNY\uff09-CNY-USD]
1789496493.156206	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd(CNY)-CNY-USD]
1789496493.157097	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd(CNY)-CNY-USD]
1789496493.157221	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd (CNY)-CNY-USD]
1789496493.158110	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd (CNY)-CNY-USD]
1789496493.158245	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u62a5\u8868\u5355\u4f4d\uff1a\u5143-\u5143-\u4e07\u5143]
1789496493.159134	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u62a5\u8868\u5355\u4f4d\uff1a\u5143-\u5143-\u4e07\u5143]
1789496493.159264	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u62a5\u8868\u5e01\u79cd\uff08CNY\uff09-CNY-USD]
1789496493.160248	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u62a5\u8868\u5e01\u79cd\uff08CNY\uff09-CNY-USD]
1789496493.160388	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u4f1a\u8ba1\u53e3\u5f84\uff08\u65b0\u51c6\u5219\uff09-\u65b0\u51c6\u5219-\u65e7\u51c6\u5219]
1789496493.161292	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u4f1a\u8ba1\u53e3\u5f84\uff08\u65b0\u51c6\u5219\uff09-\u65b0\u51c6\u5219-\u65e7\u51c6\u5219]
1789496493.161425	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u672c\u671f\u4f1a\u8ba1\u53e3\u5f84:\u65b0\u51c6\u5219-\u65b0\u51c6\u5219-\u65e7\u51c6\u5219]
1789496493.162318	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u672c\u671f\u4f1a\u8ba1\u53e3\u5f84:\u65b0\u51c6\u5219-\u65b0\u51c6\u5219-\u65e7\u51c6\u5219]
1789496493.162457	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5355\u4f4d\uff1a\u5143-\u5143-None]
1789496493.163357	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5355\u4f4d\uff1a\u5143-\u5143-None]
1789496493.163486	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd\uff08CNY\uff09-CNY-None]
1789496493.164454	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd\uff08CNY\uff09-CNY-None]
1789496493.164594	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd(CNY)-None-CNY]
1789496493.165484	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_mismatch[\u5e01\u79cd(CNY)-None-CNY]
1789496493.165608	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u5355\u4f4d\uff1a\u5143-\u5143-\u5143]
1789496493.166534	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u5355\u4f4d\uff1a\u5143-\u5143-\u5143]
1789496493.166677	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u5355\u4f4d:\u5143-\u5143-\u5143]
1789496493.167603	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u5355\u4f4d:\u5143-\u5143-\u5143]
1789496493.167739	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u5e01\u79cd\uff08CNY\uff09-CNY-CNY]
1789496493.168735	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u5e01\u79cd\uff08CNY\uff09-CNY-CNY]
1789496493.168861	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u5e01\u79cd(CNY)-CNY-CNY]
1789496493.169772	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u5e01\u79cd(CNY)-CNY-CNY]
1789496493.169906	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u62a5\u8868\u5355\u4f4d\uff1a\u5343\u5143-\u5343\u5143-\u5343\u5143]
1789496493.170813	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u62a5\u8868\u5355\u4f4d\uff1a\u5343\u5143-\u5343\u5143-\u5343\u5143]
1789496493.170936	START	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u672c\u671f\u4f1a\u8ba1\u53e3\u5f84:\u65b0\u51c6\u5219-\u65b0\u51c6\u5219-\u65b0\u51c6\u5219]
1789496493.171850	FINISH	tests/test_financial_period_kind.py::test_derive_q2_annotated_scope_columns_consistent_derives_success[\u672c\u671f\u4f1a\u8ba1\u53e3\u5f84:\u65b0\u51c6\u5219-\u65b0\u51c6\u5219-\u65b0\u51c6\u5219]
1789496493.171972	START	tests/test_financial_period_kind.py::test_derive_q2_operating_unit_and_amount_columns_not_treated_as_metadata
1789496493.172885	FINISH	tests/test_financial_period_kind.py::test_derive_q2_operating_unit_and_amount_columns_not_treated_as_metadata
1789496493.173025	START	tests/test_financial_period_kind.py::test_derive_q2_operating_unit_string_column_does_not_block_income_derivation
1789496493.173830	FINISH	tests/test_financial_period_kind.py::test_derive_q2_operating_unit_string_column_does_not_block_income_derivation
1789496493.173961	START	tests/test_financial_period_kind.py::test_derive_q2_identical_duplicates_fold_deterministically_order_invariant
1789496493.175209	FINISH	tests/test_financial_period_kind.py::test_derive_q2_identical_duplicates_fold_deterministically_order_invariant
1789496493.175341	START	tests/test_financial_period_kind.py::test_derive_q2_identical_duplicates_q1_and_h1_order_invariant
1789496493.177457	FINISH	tests/test_financial_period_kind.py::test_derive_q2_identical_duplicates_q1_and_h1_order_invariant
1789496493.177598	START	tests/test_financial_period_kind.py::test_derive_q2_announce_date_semantic_equality_folds
1789496493.178488	FINISH	tests/test_financial_period_kind.py::test_derive_q2_announce_date_semantic_equality_folds
1789496493.178614	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_h1_values_fail_closed_order_invariant
1789496493.179729	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_h1_values_fail_closed_order_invariant
1789496493.179870	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_q1_values_fail_closed_order_invariant
1789496493.180995	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_q1_values_fail_closed_order_invariant
1789496493.181120	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5408\u5e76\u8303\u56f4-\u5408\u5e76\u62a5\u8868-\u6bcd\u516c\u53f8\u62a5\u8868]
1789496493.182539	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5408\u5e76\u8303\u56f4-\u5408\u5e76\u62a5\u8868-\u6bcd\u516c\u53f8\u62a5\u8868]
1789496493.182665	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5408\u5e76\u8303\u56f4-\u5408\u5e76\u62a5\u8868-None]
1789496493.183998	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5408\u5e76\u8303\u56f4-\u5408\u5e76\u62a5\u8868-None]
1789496493.184125	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5e01\u79cd-CNY-USD]
1789496493.185436	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5e01\u79cd-CNY-USD]
1789496493.185561	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5355\u4f4d-\u5143-\u4e07\u5143]
1789496493.186867	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5355\u4f4d-\u5143-\u4e07\u5143]
1789496493.186993	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u4f1a\u8ba1\u53e3\u5f84-\u65b0\u51c6\u5219-\u65e7\u51c6\u5219]
1789496493.188709	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u4f1a\u8ba1\u53e3\u5f84-\u65b0\u51c6\u5219-\u65e7\u51c6\u5219]
1789496493.188838	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5355\u4f4d\uff1a\u5143-\u5143-\u4e07\u5143]
1789496493.190147	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5355\u4f4d\uff1a\u5143-\u5143-\u4e07\u5143]
1789496493.190279	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5e01\u79cd\uff08CNY\uff09-CNY-USD]
1789496493.191594	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_scope_in_duplicate_rows_fails_closed[\u5e01\u79cd\uff08CNY\uff09-CNY-USD]
1789496493.191719	START	tests/test_financial_period_kind.py::test_derive_q2_conflicting_announce_dates_fail_closed
1789496493.192815	FINISH	tests/test_financial_period_kind.py::test_derive_q2_conflicting_announce_dates_fail_closed
1789496493.192941	START	tests/test_financial_period_kind.py::test_derive_q2_legal_zero_and_missing_semantics
1789496493.194997	FINISH	tests/test_financial_period_kind.py::test_derive_q2_legal_zero_and_missing_semantics
1789496493.195125	START	tests/test_financial_period_kind.py::test_derive_q2_cashflow_duplicate_conflicts_and_folding
1789496493.196432	FINISH	tests/test_financial_period_kind.py::test_derive_q2_cashflow_duplicate_conflicts_and_folding
1789496493.196575	START	tests/test_financial_period_kind.py::test_format_q2_derivation_block_duplicate_conflict
1789496493.197142	FINISH	tests/test_financial_period_kind.py::test_format_q2_derivation_block_duplicate_conflict
1789496493.197318	START	tests/test_frozen_trade_date_isolation.py::test_frozen_trade_date_fixture_contract
1789496493.199196	FINISH	tests/test_frozen_trade_date_isolation.py::test_frozen_trade_date_fixture_contract
1789496493.199333	START	tests/test_frozen_trade_date_isolation.py::test_isolation_across_simulated_natural_days[saturday]
1789496493.202659	FINISH	tests/test_frozen_trade_date_isolation.py::test_isolation_across_simulated_natural_days[saturday]
1789496493.202812	START	tests/test_frozen_trade_date_isolation.py::test_isolation_across_simulated_natural_days[sunday]
1789496493.206420	FINISH	tests/test_frozen_trade_date_isolation.py::test_isolation_across_simulated_natural_days[sunday]
1789496493.206577	START	tests/test_frozen_trade_date_isolation.py::test_isolation_across_simulated_natural_days[national_holiday]
1789496493.209639	FINISH	tests/test_frozen_trade_date_isolation.py::test_isolation_across_simulated_natural_days[national_holiday]
1789496493.209774	START	tests/test_frozen_trade_date_isolation.py::test_isolation_across_simulated_natural_days[intraday_session]
1789496493.213319	FINISH	tests/test_frozen_trade_date_isolation.py::test_isolation_across_simulated_natural_days[intraday_session]
1789496493.213481	START	tests/test_fund_flow_dispute_tie.py::test_is_conflicting_fund_flow_dispute_detects_in_out_and_absorption
1789496493.214051	FINISH	tests/test_fund_flow_dispute_tie.py::test_is_conflicting_fund_flow_dispute_detects_in_out_and_absorption
1789496493.214175	START	tests/test_fund_flow_dispute_tie.py::test_conflicting_fund_flow_dispute_forced_to_tie
1789496493.214928	FINISH	tests/test_fund_flow_dispute_tie.py::test_conflicting_fund_flow_dispute_forced_to_tie
1789496493.215062	START	tests/test_fund_flow_dispute_tie.py::test_conflicting_fund_flow_low_position_tie_passes_consistency
1789496493.215891	FINISH	tests/test_fund_flow_dispute_tie.py::test_conflicting_fund_flow_low_position_tie_passes_consistency
1789496493.216021	START	tests/test_fund_flow_dispute_tie.py::test_conflicting_fund_flow_high_position_tie_blocks_trader
1789496493.216744	FINISH	tests/test_fund_flow_dispute_tie.py::test_conflicting_fund_flow_high_position_tie_blocks_trader
1789496493.216906	START	tests/test_fund_flow_evidence.py::test_sina_evidence_preserves_semantics_sign_and_exact_yi_conversion
1789496493.217498	FINISH	tests/test_fund_flow_evidence.py::test_sina_evidence_preserves_semantics_sign_and_exact_yi_conversion
1789496493.217634	START	tests/test_fund_flow_evidence.py::test_002167_five_day_sum_does_not_round_or_shift_decimal
1789496493.218333	FINISH	tests/test_fund_flow_evidence.py::test_002167_five_day_sum_does_not_round_or_shift_decimal
1789496493.218470	START	tests/test_fund_flow_evidence.py::test_model_summary_mismatch_is_explicit
1789496493.219392	FINISH	tests/test_fund_flow_evidence.py::test_model_summary_mismatch_is_explicit
1789496493.219541	START	tests/test_fund_flow_evidence.py::test_model_total_parser_keeps_field_semantics_separate
1789496493.220124	FINISH	tests/test_fund_flow_evidence.py::test_model_total_parser_keeps_field_semantics_separate
1789496493.220247	START	tests/test_fund_flow_evidence.py::test_single_eastmoney_source_is_selected_without_consensus_gate
1789496493.220859	FINISH	tests/test_fund_flow_evidence.py::test_single_eastmoney_source_is_selected_without_consensus_gate
1789496493.220992	START	tests/test_fund_flow_evidence.py::test_invalid_eastmoney_then_ths_source_is_selected
1789496493.221646	FINISH	tests/test_fund_flow_evidence.py::test_invalid_eastmoney_then_ths_source_is_selected
1789496493.221780	START	tests/test_fund_flow_evidence.py::test_tushare_date_mismatch_is_skipped_before_lower_priority_source
1789496493.222510	FINISH	tests/test_fund_flow_evidence.py::test_tushare_date_mismatch_is_skipped_before_lower_priority_source
1789496493.222655	START	tests/test_fund_flow_evidence.py::test_conflicting_ths_side_value_never_overrides_eastmoney_priority
1789496493.223310	FINISH	tests/test_fund_flow_evidence.py::test_conflicting_ths_side_value_never_overrides_eastmoney_priority
1789496493.223454	START	tests/test_fund_flow_evidence.py::test_incomparable_fields_em_r0_net_and_ths_netamount_both_valid_allows_r0_direction
1789496493.224123	FINISH	tests/test_fund_flow_evidence.py::test_incomparable_fields_em_r0_net_and_ths_netamount_both_valid_allows_r0_direction
1789496493.224246	START	tests/test_fund_flow_evidence.py::test_single_valid_field_multiple_sources_same_field_allows_direction
1789496493.224895	FINISH	tests/test_fund_flow_evidence.py::test_single_valid_field_multiple_sources_same_field_allows_direction
1789496493.225024	START	tests/test_fund_flow_evidence.py::test_em_invalid_ths_netamount_valid_allows_direction
1789496493.225758	FINISH	tests/test_fund_flow_evidence.py::test_em_invalid_ths_netamount_valid_allows_direction
1789496493.225897	START	tests/test_fund_flow_evidence.py::test_legacy_is_allowed_only_as_explicit_fallback
1789496493.226535	FINISH	tests/test_fund_flow_evidence.py::test_legacy_is_allowed_only_as_explicit_fallback
1789496493.226669	START	tests/test_fund_flow_evidence.py::test_all_invalid_sources_are_blocked_with_rejection_chain
1789496493.227292	FINISH	tests/test_fund_flow_evidence.py::test_all_invalid_sources_are_blocked_with_rejection_chain
1789496493.227423	START	tests/test_fund_flow_evidence.py::test_selected_field_validation_does_not_require_missing_complementary_field
1789496493.228052	FINISH	tests/test_fund_flow_evidence.py::test_selected_field_validation_does_not_require_missing_complementary_field
1789496493.228184	START	tests/test_fund_flow_evidence.py::test_validation_uses_selected_source_only_when_side_evidence_is_present
1789496493.228900	FINISH	tests/test_fund_flow_evidence.py::test_validation_uses_selected_source_only_when_side_evidence_is_present
1789496493.229023	START	tests/test_fund_flow_evidence.py::test_missing_measurement_date_is_not_fabricated_from_as_of
1789496493.229597	FINISH	tests/test_fund_flow_evidence.py::test_missing_measurement_date_is_not_fabricated_from_as_of
1789496493.229734	START	tests/test_fund_flow_evidence.py::test_extreme_finite_decimal_is_rejected_and_does_not_abort_selection
1789496493.230386	FINISH	tests/test_fund_flow_evidence.py::test_extreme_finite_decimal_is_rejected_and_does_not_abort_selection
1789496493.230523	START	tests/test_fund_flow_evidence.py::test_component_only_field_cannot_authorize_direction
1789496493.231118	FINISH	tests/test_fund_flow_evidence.py::test_component_only_field_cannot_authorize_direction
1789496493.231253	START	tests/test_fund_flow_evidence.py::test_model_parser_does_not_duplicate_main_force_net_as_total_net
1789496493.231909	FINISH	tests/test_fund_flow_evidence.py::test_model_parser_does_not_duplicate_main_force_net_as_total_net
1789496493.232046	START	tests/test_fund_flow_evidence.py::test_five_eastmoney_daily_records_selects_target_day_1d_value_and_direction
1789496493.232776	FINISH	tests/test_fund_flow_evidence.py::test_five_eastmoney_daily_records_selects_target_day_1d_value_and_direction
1789496493.232900	START	tests/test_fund_flow_evidence.py::test_independent_five_day_summary_is_separate_and_does_not_pollute_1d_selection
1789496493.233616	FINISH	tests/test_fund_flow_evidence.py::test_independent_five_day_summary_is_separate_and_does_not_pollute_1d_selection
1789496493.233754	START	tests/test_fund_flow_evidence.py::test_single_tushare_dc_source_allows_direction_despite_insufficient_sources_consensus_audit
1789496493.234385	FINISH	tests/test_fund_flow_evidence.py::test_single_tushare_dc_source_allows_direction_despite_insufficient_sources_consensus_audit
1789496493.234520	START	tests/test_fund_flow_evidence.py::test_dc_r0_net_and_ths_netamount_opposite_directions_selects_dc_without_cross_field_conflict
1789496493.235263	FINISH	tests/test_fund_flow_evidence.py::test_dc_r0_net_and_ths_netamount_opposite_directions_selects_dc_without_cross_field_conflict
1789496493.235397	START	tests/test_fund_flow_evidence.py::test_ths_netamount_only_allows_total_fund_flow_direction_summary
1789496493.236088	FINISH	tests/test_fund_flow_evidence.py::test_ths_netamount_only_allows_total_fund_flow_direction_summary
1789496493.236234	START	tests/test_fund_flow_evidence.py::test_model_text_mistaking_five_day_sum_as_daily_value_is_blocked_by_validation
1789496493.237010	FINISH	tests/test_fund_flow_evidence.py::test_model_text_mistaking_five_day_sum_as_daily_value_is_blocked_by_validation
1789496493.237148	START	tests/test_fund_flow_evidence.py::test_model_parser_does_not_extract_netamount_from_main_force_clauses
1789496493.237768	FINISH	tests/test_fund_flow_evidence.py::test_model_parser_does_not_extract_netamount_from_main_force_clauses
1789496493.237893	START	tests/test_fund_flow_evidence.py::test_validate_model_summary_single_source_r0_net_with_model_text_is_matched
1789496493.238640	FINISH	tests/test_fund_flow_evidence.py::test_validate_model_summary_single_source_r0_net_with_model_text_is_matched
1789496493.238780	START	tests/test_fund_flow_evidence.py::test_validate_model_summary_does_not_block_when_extra_netamount_is_unverifiable
1789496493.239451	FINISH	tests/test_fund_flow_evidence.py::test_validate_model_summary_does_not_block_when_extra_netamount_is_unverifiable
1789496493.239592	START	tests/test_fund_flow_evidence.py::test_model_total_net_does_not_impersonate_main_force_and_does_not_block_selected_r0_net
1789496493.240248	FINISH	tests/test_fund_flow_evidence.py::test_model_total_net_does_not_impersonate_main_force_and_does_not_block_selected_r0_net
1789496493.240392	START	tests/test_fund_flow_evidence.py::test_model_r0_net_diff_exceeding_tolerance_is_mismatched
1789496493.241057	FINISH	tests/test_fund_flow_evidence.py::test_model_r0_net_diff_exceeding_tolerance_is_mismatched
1789496493.241210	START	tests/test_fund_flow_lg_credibility.py::test_ths_buy_lg_amount_produces_r0_net_evidence_alongside_dc
